kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,rata_rata_ketinggian_air,tanggal_kejadian,frekuensi_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
Jakarta Barat,KEBON JERUK,DURI KEPA,RW 02,1,1,0,0,40,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEBON JERUK,DURI KEPA,RW 13,1,1,0,0,30,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEBON JERUK,DURI KEPA,0,0,1,0,0,30,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEBON JERUK,DURI KEPA,RW 08,1,1,0,0,90,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,PALMERAH,PALMERAH,RW 02,1,1,0,0,20,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,PALMERAH,PALMERAH,RW 15,1,1,0,0,40,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,GROGOL PETAMBURAN,JELAMBAR,RW 04,1,1,0,0,12,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,RW 02,1,1,0,0,10,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,RW 04,1,1,0,0,25,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN UTARA,RW 04,1,1,0,0,20,09 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN SELATAN,RW 01,1,1,0,0,50,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN SELATAN,RW 06,1,1,0,0,15,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN SELATAN,0,0,1,0,0,15,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN SELATAN,RW 08,1,1,0,0,50,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN SELATAN,RW 09,1,1,0,0,90,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,KEMBANGAN SELATAN,0,0,1,0,0,90,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,SRENGSENG,RW 02,1,1,0,0,50,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,SRENGSENG,RW 03,1,1,0,0,20,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,SRENGSENG,RW 05,1,1,0,0,40,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,SRENGSENG,RW 06,1,1,0,0,50,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEMBANGAN,SRENGSENG,RW 07,1,1,0,0,20,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,KEDAUNG KALI ANGKE,RW 08,1,1,0,0,35,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,KEDAUNG KALI ANGKE,0,0,1,0,0,35,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,DURI KOSAMBI,RW 04,1,1,0,0,30,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,DURI KOSAMBI,0,0,1,0,0,30,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,DURI KOSAMBI,0,0,1,0,0,25,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,DURI KOSAMBI,RW 06,1,1,0,0,15,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,RAWA BUAYA,RW 01,1,1,0,0,20,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,RAWA BUAYA,0,0,1,0,0,20,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,RAWA BUAYA,RW 02,1,1,0,0,25,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,RAWA BUAYA,RW 11,1,1,0,0,20,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,RAWA BUAYA,0,0,1,0,0,10,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,CENGKARENG,RAWA BUAYA,RW 12,1,1,0,0,15,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,PEGADUNGAN,RW 03,1,1,0,0,20,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,PEGADUNGAN,0,0,1,0,0,20,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,PEGADUNGAN,RW 05,1,1,0,0,20,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,PEGADUNGAN,RW 04,1,1,0,0,7,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Barat,KALIDERES,PEGADUNGAN,0,0,1,0,0,7,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,BANGKA,RW 02,1,1,0,0,55,"04,05,10,11,27 Oktober",5,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,BANGKA,0,0,1,0,0,20,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,BANGKA,RW 03,1,1,0,0,50,27 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,BANGKA,0,0,1,0,0,25,"04,05 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,BANGKA,RW 04,1,1,0,0,50,"04,05 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,BANGKA,0,0,1,0,0,22,"02,16,27 Oktober",3,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,TEGAL PARANG,RW 07,1,1,0,0,15,"04,05 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,TEGAL PARANG,0,0,1,0,0,15,"04,05 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,PELA MAMPANG,RW 05,1,1,0,0,75,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,PELA MAMPANG,RW 07,1,1,0,0,45,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,PELA MAMPANG,RW 11,1,1,0,0,55,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,KALIBATA,RW 09,1,1,0,0,30,02 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,RAWAJATI,RW 03,1,1,0,0,20,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,RAWAJATI,0,0,1,0,0,20,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,RAWAJATI,RW 07,1,1,0,0,25,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,RAWAJATI,0,0,1,0,0,25,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,PENGADEGAN,RW 01,1,1,0,0,65,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN BARAT,RW 08,1,1,0,0,20,02 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,RAGUNAN,RW 09,1,1,0,0,20,02 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,CILANDAK TIMUR,RW 01,1,1,0,0,55,"04,05,10,11 Oktober",4,0,0,0,0,0,150,2,0
Jakarta Selatan,PASAR MINGGU,CILANDAK TIMUR,RW 03,1,1,0,0,100,"04,05,10,11 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,CILANDAK TIMUR,0,0,1,0,0,100,"04,05,10,11 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,RW 05,1,1,0,0,70,05 Oktober,1,0,0,0,0,0,107,1,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,RW 06,1,1,0,0,70,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,0,0,1,0,0,70,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,RW 07,1,1,0,0,55,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,RW 08,1,1,0,0,47,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,0,0,1,0,0,85,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,KEBAGUSAN,RW  01,1,1,0,0,30,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,RW 05,1,1,0,0,30,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,RW 06,1,1,0,0,20,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,0,0,1,0,0,15,"10,11,26 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,0,0,1,0,0,15,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,JATI PADANG,0,0,1,0,0,20,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIGANJUR,RW 2,1,1,300,1200,120,"10,11 Oktober",2,0,0,0,0,0,271,3,0
Jakarta Selatan,JAGAKARSA,CIGANJUR,0,0,1,0,0,120,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIGANJUR,RW 05,1,1,0,0,25,"04,05 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIPEDAK,RW 04,1,1,0,0,60,"04,05 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIPEDAK,0,0,1,0,0,40,"04,05 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,JAGAKARSA,CIPEDAK,RW 05,1,1,0,0,30,"04,05 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,PETOGOGAN,RW 02,1,1,0,0,45,"05,16,27 Oktober",3,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,PETOGOGAN,0,0,1,0,0,30,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,PETOGOGAN,RW 03,1,1,0,0,55,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,KEBON BARU,RW 10,1,1,0,0,20,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,KEBON BARU,0,0,1,0,0,40,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,MANGGARAI,RW 01,1,1,0,0,30,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,MANGGARAI,0,0,1,0,0,30,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,MANGGARAI,0,0,1,0,0,40,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,TEBET,MANGGARAI,RW 10,1,1,0,0,20,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 01,1,1,0,0,50,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,40,"04,05,09,10,11 Oktober",5,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 03,1,1,0,0,20,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 04,1,1,0,0,20,09 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 05,1,1,0,0,30,"10,11,25 Oktober",3,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,30,"05,09,10,11,25 Oktober",5,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW : 09,1,1,0,0,55,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,55,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 10,1,1,0,0,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 11,1,1,0,0,55,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 12,1,1,0,0,40,"05,10,11 Oktober",3,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,40,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,0,0,1,0,0,40,"05,10,11 Oktober",3,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,RW 14,1,1,0,0,40,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,RW 01,1,1,0,0,30,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,0,0,1,0,0,35,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,RW 03,1,1,0,0,25,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,RW 04,1,1,0,0,20,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,0,0,1,0,0,20,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,RW 05,1,1,0,0,20,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,RW 07,1,1,0,0,20,11 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,RW 01,1,1,0,0,45,"05,10,11,25 Oktober",4,0,0,0,0,0,30,1,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,RW 05,1,1,0,0,72,"05,10,11,25 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,0,0,1,0,0,72,"10,11,25 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,0,0,1,0,0,72,"05,10,11,25 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,RW 08,1,1,0,0,65,"05,10,11,25 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,0,0,1,0,0,65,"05,10,11,25 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,RW 02,1,1,0,0,50,18 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,RW 06,1,1,0,0,10,18 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,0,0,1,0,0,10,18 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,0,0,1,0,0,20,18 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,RW 07,1,1,0,0,40,18 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,RW 09,1,1,0,0,10,18 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,0,0,1,0,0,40,18 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,RW 10,1,1,0,0,45,"05,06,10,11,25 Oktober",5,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,0,0,1,45,225,80,"05,06,09,10,11,25 Oktober",6,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,GROGOL UTARA,RW 11,1,1,0,0,20,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,0,RW 14,1,1,0,0,40,16 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,CILANDAK,PONDOK LABU,RW 01,1,1,0,0,30,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,CILANDAK,PONDOK LABU,RW 02,1,1,0,0,90,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,CILANDAK,LEBAK BULUS,RW 01,1,1,0,0,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,CILANDAK,LEBAK BULUS,RW 04,1,1,0,0,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Selatan,CILANDAK,LEBAK BULUS,RW 08,1,1,0,0,40,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,RW : 07,1,1,0,0,45,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,0,0,45,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,RW 11,1,1,5,20,55,"05,25 Oktober",2,0,0,0,0,0,17,1,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,8,28,55,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,9,24,55,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,9,31,55,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,0,0,1,7,23,55,"05,25,29 Oktober",3,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW 04,1,1,17,51,55,"05,11,29 Oktober",3,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,19,66,85,"05,11,25 Oktober",3,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW 05,1,1,5,16,80,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,39,118,80,"05,11,25,29 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,25,80,80,"05,11,25,29 Oktober",4,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW 06,1,1,6,18,20,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW 07,1,1,12,48,35,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,7,23,35,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,8,28,35,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,9,31,35,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,15,53,45,"05,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,10,33,30,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,9,28,30,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,6,27,30,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,9,27,45,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,12,38,30,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,8,21,30,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,RW 08,1,1,9,28,40,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,5,15,20,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,12,36,40,"05,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,6,21,20,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,9,31,30,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,7,22,30,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,14,46,45,"05,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,16,54,45,"05,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,17,58,45,"05,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,0,0,1,15,51,45,"05,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,CIPINANG MUARA,RW 13,1,1,0,0,10,"26,27 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW 01,1,1,2,7,35,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,3,9,45,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,7,28,35,05 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW 02,1,1,7,24,35,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,5,20,45,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,7,21,80,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,5,24,70,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,4,16,80,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW 03,1,1,15,45,90,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,6,24,70,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,7,21,45,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,8,24,70,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW 05,1,1,7,22,70,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,3,12,50,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,12,38,70,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,5,21,35,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW 08,1,1,5,16,20,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,5,17,45,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,10,30,70,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,6,18,45,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,5,13,60,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,3,7,60,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,0,0,20,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW 12,1,1,2,5,25,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,0,0,25,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,BALEKAMBANG,RW 01,1,1,0,0,45,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,BALEKAMBANG,0,0,1,0,0,45,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,BALEKAMBANG,RW 02,1,1,0,0,45,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,BALEKAMBANG,RW 05,1,1,0,0,45,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,BALEKAMBANG,0,0,1,14,41,50,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,BALEKAMBANG,0,0,1,3,10,50,"05,25 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,DUKUH,RW 03,1,1,0,0,50,"10,11 Oktober",2,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,RW 06,1,1,31,70,10,25 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,0,0,1,12,46,10,25 Oktober,1,0,0,0,0,0,0,0,0
